id,type,identifier,label,familyName,givenName,sortLabel,officialFamilyName,officialGivenName
person/31,Person,31,Alessandro SCHIAVI,Schiavi,Alessandro,SCHIAVI,,
person/1223,Person,1223,Harald NEUBAUER,Neubauer,Harald,NEUBAUER,,
person/30490,Person,30490,Aileen MCLEOD,McLeod,Aileen,MACLEOD,,
person/97199,Person,97199,Crescenzio RIVELLINI,Rivellini,Crescenzio,RIVELLINI,,
person/124995,Person,124995,Kristina WINBERG,Winberg,Kristina,WINBERG,,
person/28242,Person,28242,Alexander Graf LAMBSDORFF,Lambsdorff,Alexander Graf,LAMBSDORFF,,
person/139,Person,139,Adriaan Peter OELE,Oele,Adriaan Peter,OELE,,
person/96904,Person,96904,Barry MADLENER,Madlener,Barry,MADLENER,,
person/125026,Person,125026,Angelika MLINAR,Mlinar,Angelika,MLINAR,,
person/197595,Person,197595,Anna Júlia DONÁTH,Donáth,Anna Júlia,DONATH,,
person/28294,Person,28294,Ljudmila NOVAK,Novak,Ljudmila,NOVAK,,
person/73,Person,73,Heinrich STRÄTER,Sträter,Heinrich,STRAETER,,
person/23795,Person,23795,Genowefa WIŚNIOWSKA,Wiśniowska,Genowefa,WISNIOWSKA,,
person/124754,Person,124754,Ivan JAKOVČIĆ,Jakovčić,Ivan,JAKOVCIC,,
person/197465,Person,197465,Niklas NIENASS,Nienaß,Niklas,NIENASS,,
person/188445,Person,188445,André ELISSEN,Elissen,André,ELISSEN,,
person/197686,Person,197686,Julie LECHANTEUX,Lechanteux,Julie,LECHANTEUX,,
person/1045,Person,1045,Pavlos SARLIS,SARLIS,Pavlos,SARLIS,Σαρλής,Παύλος
person/1856,Person,1856,Edelbert RICHTER,Richter,Edelbert,RICHTER,,
person/28168,Person,28168,Marie-Line REYNAUD,Reynaud,Marie-Line,REYNAUDM,,
person/96901,Person,96901,Krišjānis KARIŅŠ,Kariņš,Krišjānis,KARINS,,
person/4448,Person,4448,Joaquim VAIRINHOS,Vairinhos,Joaquim,VAIRINHOS,,
person/124890,Person,124890,Adam SZEJNFELD,Szejnfeld,Adam,SZEJNFELD,,
person/162,Person,162,Ferruccio PARRI,Parri,Ferruccio,PARRI,,
person/4434,Person,4434,Torben LUND,Lund,Torben,LUND,,
person/124844,Person,124844,Piernicola PEDICINI,Pedicini,Piernicola,PEDICINI,,
person/251249,Person,251249,Esther SANZ SELVA,Sanz Selva,Esther,SANZSELVAE,,
person/2219,Person,2219,Dominique F.C. SOUCHET,Souchet,Dominique F.C.,SOUCHET,,
person/28180,Person,28180,Ján HUDACKÝ,HUDACKÝ,Ján,HUDACKY,,
person/2016,Person,2016,Marie-Thérèse HERMANGE,Hermange,Marie-Thérèse,HERMANGE,,
person/2085,Person,2085,Luigi CALIGARIS,Caligaris,Luigi,CALIGARIS,,
person/125100,Person,125100,Miguel VIEGAS,Viegas,Miguel,VIEGAS,,
person/2220,Person,2220,Anne Christine POISSON,Poisson,Anne Christine,POISSON,,
person/880,Person,880,André F.E. DILIGENT,Diligent,André F.E.,DILIGENT,,
person/1062,Person,1062,Karin JUNKER,Junker,Karin,JUNKER,,
person/23773,Person,23773,Jerzy Jan WENDERLICH,Wenderlich,Jerzy Jan,WENDERLICH,,
person/1294,Person,1294,Elio DI RUPO,Di Rupo,Elio,DIRUPO,,
person/588,Person,588,Friedrich BURGBACHER,Burgbacher,Friedrich,BURGBACHER,,
person/28469,Person,28469,Adamos ADAMOU,Adamou,Adamos,ADAMOUA,Αδάμου,Αδάμος
person/30099,Person,30099,Viktória MOHÁCSI,Mohácsi,Viktória,MOHACSI,,
person/257001,Person,257001,Elena SANCHO MURILLO,Sancho Murillo,Elena,SANCHOMURILLOE,,
person/1269,Person,1269,Christian ROVSING,Rovsing,Christian,ROVSING,,
person/1908,Person,1908,Helmut KUHNE,Kuhne,Helmut,KUHNE,,
person/440,Person,440,Gunter HENLE,Henle,Gunter,HENLE,,
person/1340,Person,1340,Raúl MORODO LEONCIO,Morodo Leoncio,Raúl,MORODO LEONCIO,,
person/28166,Person,28166,Vincent PEILLON,Peillon,Vincent,PEILLON,,
person/124892,Person,124892,Marek JUREK,Jurek,Marek,JUREK,,
person/2281,Person,2281,Olivier DUPUIS,Dupuis,Olivier,DUPUIS,,
person/1060,Person,1060,Birgit CRAMON DAIBER,Cramon Daiber,Birgit,CRAMON DAIBER,,
person/1606,Person,1606,Charles-Emile LOO,Loo,Charles-Emile,LOO,,
person/5953,Person,5953,Hans KARLSSON,Karlsson,Hans,KARLSSON,,
person/97170,Person,97170,Francisco SOSA WAGNER,Sosa Wagner,Francisco,SOSAWAGNER,,
person/1610,Person,1610,Leonidas LAGAKOS,Lagakos,Leonidas,LAGAKOSL,Λαγάκος,Λεωνίδας
person/197514,Person,197514,Andrzej HALICKI,Halicki,Andrzej,HALICKI,,
person/28133,Person,28133,Pál SCHMITT,Schmitt,Pál,SCHMITTP,,
person/1241,Person,1241,Maartje J.A. VAN PUTTEN,van Putten,Maartje J.A.,PUTTEN,,
person/125061,Person,125061,Kostas CHRYSOGONOS,Chrysogonos,Kostas,CHRYSOGONOS,Χρυσόγονος,Κώστας
person/994,Person,994,Maria MAGNANI NOYA,MAGNANI NOYA,Maria,MAGNANI NOYA,,
person/23698,Person,23698,Janez PODOBNIK,Podobnik,Janez,PODOBNIK,,
person/1671,Person,1671,Bruno FRIEDRICH,Friedrich,Bruno,FRIEDRICHB,,
person/4752,Person,4752,Ward BEYSEN,Beysen,Ward,BEYSENE,,
person/355,Person,355,Nicolas KOLLWELTER,Kollwelter,Nicolas,KOLLWELTER,,
person/582,Person,582,Ernst H. ENGELBRECHT-GREVE,Engelbrecht-Greve,Ernst H.,ENGELBRECHT-GREVE,,
person/197511,Person,197511,Salima YENBOU,Yenbou,Salima,YENBOU,,
person/234,Person,234,Sérgio RIBEIRO,Ribeiro,Sérgio,RIBEIRO,,
person/192254,Person,192254,Marieke EHLERS,Ehlers,Marieke,EHLERSM,,
person/1800,Person,1800,Francesco COMPASSO,Compasso,Francesco,COMPASSO,,
person/663,Person,663,Benigno ZACCAGNINI,Zaccagnini,Benigno,ZACCAGNINI,,
person/4308,Person,4308,Alejo VIDAL-QUADRAS,Vidal-Quadras,Alejo,VIDAL-QUADRAS,,
person/757,Person,757,Kai NYBORG,Nyborg,Kai,NYBORG,,
person/197550,Person,197550,Sylwia SPUREK,Spurek,Sylwia,SPUREK,,
person/1637,Person,1637,Eva GREDAL,Gredal,Eva,GREDAL,,
person/1836,Person,1836,Marguerite-Marie DINGUIRARD,Dinguirard,Marguerite-Marie,DINGUIRARD,,
person/2233,Person,2233,Klaus REHDER,Rehder,Klaus,REHDER,,
person/236053,Person,236053,Marina MESURE,Mesure,Marina,MESURE,,
person/256918,Person,256918,Céline IMART,Imart,Céline,IMARTC,,
person/197733,Person,197733,Robert ROWLAND,Rowland,Robert,ROWLAND,,
person/197784,Person,197784,Susana SOLÍS PÉREZ,Solís Pérez,Susana,SOLISPEREZ,,
person/4240,Person,4240,Miet SMET,SMET,Miet,SMET,,
person/4468,Person,4468,Roberto Felice BIGLIARDO,Bigliardo,Roberto Felice,BIGLIARDO,,
person/244,Person,244,Hans-Joachim VON MERKATZ,von Merkatz,Hans-Joachim,MERKATZ,,
person/21951,Person,21951,Antonio MUSSA,Mussa,Antonio,MUSSA,,
person/96816,Person,96816,Giovanni LA VIA,La Via,Giovanni,LAVIA,,
person/239972,Person,239972,Erik POULSEN,Poulsen,Erik,POULSENE,,
person/40817,Person,40817,Hanne DAHL,Dahl,Hanne,DAHL,,
person/96871,Person,96871,Michael THEURER,Theurer,Michael,THEURER,,
person/197425,Person,197425,Ralf SEEKATZ,Seekatz,Ralf,SEEKATZ,,
person/320,Person,320,Alwin KULAWIG,Kulawig,Alwin,KULAWIG,,
person/257139,Person,257139,Benedetta SCUDERI,Scuderi,Benedetta,SCUDERIB,,
person/204332,Person,204332,Barry ANDREWS,Andrews,Barry,ANDREWSB,,
person/1191,Person,1191,Doris PACK,Pack,Doris,PACK,,
person/818,Person,818,Robert Victor JACKSON,Jackson,Robert Victor,JACKSONRO,,
person/1976,Person,1976,Joan VALLVÉ,Vallvé,Joan,VALLVE,,
person/23719,Person,23719,Jerzy PIENIĄŻEK,Pieniążek,Jerzy,PIENIAZEK,,
person/125022,Person,125022,Matthijs VAN MILTENBURG,van Miltenburg,Matthijs,MILTENBURG,,
person/131,Person,131,Richard Charles MITCHELL,Mitchell,Richard Charles,MITCHELL,,
person/1631,Person,1631,Alasdair Henry HUTTON,Hutton,Alasdair Henry,HUTTON,,
person/197475,Person,197475,Christine ANDERSON,Anderson,Christine,ANDERSON,,
person/5897,Person,5897,Lisbeth GRÖNFELDT BERGMAN,Grönfeldt Bergman,Lisbeth,GROENFELDTBERGMAN,,
person/257053,Person,257053,Ana Catarina MENDES,Mendes,Ana Catarina,MENDESA,,
person/1523,Person,1523,Giovanni STARITA,Starita,Giovanni,STARITA,,
person/127330,Person,127330,Tania GONZÁLEZ PEÑAS,González Peñas,Tania,GONZALEZPENAS,,
person/197800,Person,197800,Eero HEINÄLUOMA,Heinäluoma,Eero,HEINALUOMA,,
person/4366,Person,4366,Florence KUNTZ,Kuntz,Florence,KUNTZ,,
person/257081,Person,257081,Sebastião BUGALHO,Bugalho,Sebastião,BUGALHOS,,
person/23875,Person,23875,Zuzana MARTINÁKOVÁ,Martináková,Zuzana,MARTINAKOVA,,
person/152,Person,152,Stefano PERRIER,Perrier,Stefano,PERRIER,,
person/37676,Person,37676,Søren Bo SØNDERGAARD,Søndergaard,Søren Bo,SONDERGAARD,,
person/988,Person,988,Carlo CASINI,Casini,Carlo,CASINI,,
person/185771,Person,185771,Tom VANDENDRIESSCHE,Vandendriessche,Tom,VANDENDRIESSCHE,,
person/1808,Person,1808,Vittorino CHIUSANO,Chiusano,Vittorino,CHIUSANO,,
person/197580,Person,197580,Isabella TOVAGLIERI,Tovaglieri,Isabella,TOVAGLIERI,,
person/197752,Person,197752,Christina Sheila JORDAN,Jordan,Christina Sheila,JORDANC,,
person/37451,Person,37451,Gheorghe Vergil ȘERBU,Șerbu,Gheorghe Vergil,SERBU,,
person/124936,Person,124936,Maria ARENA,Arena,Maria,ARENA,,
person/124711,Person,124711,Norbert ERDŐS,Erdős,Norbert,ERDOS,,
person/197711,Person,197711,Dolors MONTSERRAT,Montserrat,Dolors,MONTSERRAT,,
person/198073,Person,198073,Anna-Maja HENRIKSSON,Henriksson,Anna-Maja,HENRIKSSONA,,
person/1722,Person,1722,Robert COHEN,Cohen,Robert,COHEN,,
person/28281,Person,28281,Aloyzas SAKALAS,Sakalas,Aloyzas,SAKALAS,,
person/2292,Person,2292,Daniela RASCHHOFER,Raschhofer,Daniela,RASCHHOFER,,
person/1570,Person,1570,Tom G. O'DONNELL,O'Donnell,Tom G.,ODONNELL,,
person/913,Person,913,Umberto CARDIA,Cardia,Umberto,CARDIA,,
person/96917,Person,96917,Silvia COSTA,Costa,Silvia,COSTA SILVIA,,
person/23697,Person,23697,Vilém HOLÁŇ,Holáň,Vilém,HOLAN,,
person/96997,Person,96997,Burkhard BALZ,Balz,Burkhard,BALZ,,
person/197620,Person,197620,Matthew PATTEN,Patten,Matthew,PATTEN,,
person/2075,Person,2075,Michl EBNER,Ebner,Michl,EBNER,,
person/28582,Person,28582,Nikolaos SIFUNAKIS,Sifunakis,Nikolaos,SIFUNAKIS,Σηφουνάκης,Νικόλαος
person/256955,Person,256955,Maria ZACHARIA,Zacharia,Maria,ZACHARIAM,Ζαχαρία,Μαρία
person/28580,Person,28580,Panayiotis BEGLITIS,Beglitis,Panayiotis,BEGLITIS,ΜΠΕΓΛΙΤΗΣ,ΠΑΝΑΓΙΩΤΗΣ
person/745,Person,745,Séamus PATTISON,Pattison,Séamus,PATTISON,,
person/197629,Person,197629,Maxette PIRBAKAS,Pirbakas,Maxette,PIRBAKAS,,
person/1502,Person,1502,Heidemarie WIECZOREK-ZEUL,Wieczorek-Zeul,Heidemarie,WIECZOREK-ZEUL,,
person/858,Person,858,Georges Louis FRISCHMANN,FRISCHMANN,Georges Louis,FRISCHMANN,,
person/4345,Person,4345,Tokia SAÏFI,Saïfi,Tokia,SAIFI,,
person/124944,Person,124944,Clare MOODY,Moody,Clare,MOODY,,
person/277,Person,277,Jozef KURTZ,Kurtz,Jozef,KURTZ,,
person/124952,Person,124952,Seb DANCE,Dance,Seb,DANCE,,
person/4257,Person,4257,Ilkka SUOMINEN,Suominen,Ilkka,SUOMINEN,,
person/1997,Person,1997,Jaime VALDIVIELSO DE CUÉ,Valdivielso De Cué,Jaime,VALDIVIELSO,,
person/23771,Person,23771,Sylwia PUSZ,Pusz,Sylwia,PUSZ,,
person/97399,Person,97399,Dirk GOTINK,Gotink,Dirk,GOTINK,,
person/197431,Person,197431,Patrick BREYER,Breyer,Patrick,BREYERPATRICK,,
person/214,Person,214,Mario MARTINELLI,Martinelli,Mario,MARTINELLI,,
person/598,Person,598,Harri BADING,Bading,Harri,BADING,,
person/197536,Person,197536,Nathalie COLIN-OESTERLÉ,Colin-Oesterlé,Nathalie,COLIN-OESTERLE,,
person/1940,Person,1940,Enrico MONTESANO,Montesano,Enrico,MONTESANO,,
person/1459,Person,1459,Georgios SARIDAKIS,Saridakis,Georgios,SARIDAKIS,Σαρειδάκις,Γεώργιος
person/96958,Person,96958,William (THE EARL OF) DARTMOUTH,(The Earl of) Dartmouth,William,DARTMOUTH,,
person/97018,Person,97018,Theodoros SKYLAKAKIS,Skylakakis,Theodoros,SKYLAKAKIS,Σκυλακάκης,Θεόδωρος
person/23818,Person,23818,Zsolt NÉMETH,Németh,Zsolt,NEMETH,,
person/124793,Person,124793,Claudia ȚAPARDEL,Țapardel,Claudia,TAPARDEL,,
person/24942,Person,24942,Ana MIRANDA PAZ,Miranda Paz,Ana,MIRANDA ANA,,
person/124817,Person,124817,Enrico GASBARRA,Gasbarra,Enrico,GASBARRA,,
person/197815,Person,197815,Sheila RITCHIE,Ritchie,Sheila,RITCHIE,,
person/874,Person,874,Maurice S.R.C. DRUON,Druon,Maurice S.R.C.,DRUON,,
person/1679,Person,1679,Louis EYRAUD,Eyraud,Louis,EYRAUD,,
person/4469,Person,4469,Claudio FAVA,Fava,Claudio,FAVA,,
person/28421,Person,28421,Marianne MIKKO,Mikko,Marianne,MIKKO,,
person/34252,Person,34252,Martin DIMITROV,Dimitrov,Martin,DIMITROVMARTIN,Димитров,Мартин
person/197606,Person,197606,Javier ZARZALEJOS,Zarzalejos,Javier,ZARZALEJOS,,
person/107,Person,107,Roger DE SAIVRE,de Saivre,Roger,SAIVRE,,
person/250235,Person,250235,Witold PAHL,Pahl,Witold,PAHLW,,
person/188,Person,188,Michele PISTILLO,Pistillo,Michele,PISTILLO,,
person/197587,Person,197587,Attila ARA-KOVÁCS,Ara-Kovács,Attila,ARA-KOVACS,,
person/4382,Person,4382,Avril DOYLE,Doyle,Avril,DOYLE,,
person/195912,Person,195912,Babette WINTER,Winter,Babette,WINTER,Винтер,Бабет
person/96709,Person,96709,Morten LØKKEGAARD,Løkkegaard,Morten,LOKKEGAARD,,
person/22858,Person,22858,Fabienne KELLER,Keller,Fabienne,KELLER,,
person/4515,Person,4515,Jeffrey TITFORD,Titford,Jeffrey,TITFORD,,
person/28136,Person,28136,Etelka BARSI-PATAKY,Barsi-Pataky,Etelka,BARSI-PATAKY,,
person/2247,Person,2247,Mathieu GROSCH,Grosch,Mathieu,GROSCH,,
person/122978,Person,122978,Alicia HOMS GINEL,Homs Ginel,Alicia,HOMSGINEL,,
person/1325,Person,1325,Mateo SIERRA BARDAJÍ,Sierra Bardají,Mateo,SIERRA BARDAJI,,
person/4532,Person,4532,Michael CASHMAN,Cashman,Michael,CASHMAN,,
person/124778,Person,124778,Marco VALLI,Valli,Marco,VALLI,,
person/1504,Person,1504,John David TAYLOR,Taylor,John David,TAYLOR JOHN DAVID,,
person/28496,Person,28496,Thomas WISE,Wise,Thomas,WISE,,
person/118144,Person,118144,Andreas PITSILLIDES,Pitsillides,Andreas,PITSILLIDES,Πιτσιλλίδης,Ανδρέας
person/1616,Person,1616,Eileen LEMASS,Lemass,Eileen,LEMASS,,
person/96751,Person,96751,Nick GRIFFIN,Griffin,Nick,GRIFFIN,,
person/470,Person,470,Enrico CARBONI,Carboni,Enrico,CARBONI,,
person/1092,Person,1092,Luciano VECCHI,Vecchi,Luciano,VECCHI,,
person/125023,Person,125023,Anja HAZEKAMP,Hazekamp,Anja,HAZEKAMP,,
person/906,Person,906,Maria Fabrizia BADUEL GLORIOSO,Baduel Glorioso,Maria Fabrizia,BADUEL GLORIOSO,,
person/1245,Person,1245,Joanna RØNN,Rønn,Joanna,ROENN,,
person/197692,Person,197692,Stelios KYMPOUROPOULOS,Kympouropoulos,Stelios,KYMPOUROPOULOS,Κυμπουρόπουλος,Στέλιος
person/28296,Person,28296,Paweł Bartłomiej PISKORSKI,Piskorski,Paweł Bartłomiej,PISKORSKI,,
person/1268,Person,1268,Horst LANGES,Langes,Horst,LANGES,,
person/1380,Person,1380,Rui AMARAL,Amaral,Rui,AMARAL,,
person/197889,Person,197889,Grace O'SULLIVAN,O'Sullivan,Grace,OSULLIVAN,,
person/787,Person,787,Luise HERKLOTZ,Herklotz,Luise,HERKLOTZ,,
person/210,Person,210,James HILL,Hill,James,HILL James,,
person/793,Person,793,Konstantinos LOULES,Loules,Konstantinos,LOULES,Λουλές,Κωνσταντίνος
person/197684,Person,197684,Pernando BARRENA ARZA,Barrena Arza,Pernando,BARRENAARZA,,
person/189065,Person,189065,France JAMET,Jamet,France,JAMET,,
person/124852,Person,124852,Sergei STANISHEV,Stanishev,Sergei,STANISHEV,Станишев,Сергей
person/332,Person,332,Léon SERVAIS,Servais,Léon,SERVAIS,,
person/124770,Person,124770,Jean-François JALKH,Jalkh,Jean-François,JALKH,,
person/97076,Person,97076,Corinne LEPAGE,Lepage,Corinne,LEPAGE,,
person/525,Person,525,André DULIN,Dulin,André,DULIN,,
person/1169,Person,1169,Jeannou LACAZE,Lacaze,Jeannou,LACAZE,,
person/38605,Person,38605,Iliana IOTOVA,Iotova,Iliana,IOTOVA,Йотова,Илияна
person/96728,Person,96728,Barbara LOCHBIHLER,Lochbihler,Barbara,LOCHBIHLER,,
person/596,Person,596,Klaus Dieter ARNDT,Arndt,Klaus Dieter,ARNDTK DIETER,,
person/4255,Person,4255,Pierre JONCKHEER,Jonckheer,Pierre,JONCKHEER,,
person/96693,Person,96693,Juozas IMBRASAS,Imbrasas,Juozas,IMBRASAS,,
person/1697,Person,1697,Manfred Artur EBEL,Ebel,Manfred Artur,EBEL,,
person/1885,Person,1885,José Domingo POSADA GONZÁLEZ,POSADA GONZÁLEZ,José Domingo,POSADAGONZALEZ,,
person/25718,Person,25718,Saïd EL KHADRAOUI,El Khadraoui,Saïd,ELKHADRAOUI,,
person/210480,Person,210480,Marta TEMIDO,Temido,Marta,TEMIDOM,,
person/713,Person,713,Brandon RHYS WILLIAMS,Rhys Williams,Brandon,RHYS WILLIAMS,,
person/189,Person,189,Armando PLEBE,Plebe,Armando,PLEBE,,
person/96774,Person,96774,Jarosław WAŁĘSA,Wałęsa,Jarosław,WALESA,,
person/125,Person,125,Walter SCHEEL,Scheel,Walter,SCHEEL,,
person/4751,Person,4751,Bart STAES,Staes,Bart,STAES BART,,
person/24,Person,24,Giusto TOLLOY,Tolloy,Giusto,TOLLOY,,
person/124815,Person,124815,Arne GERICKE,Gericke,Arne,GERICKE,,
person/256809,Person,256809,Paulius SAUDARGAS,Saudargas,Paulius,SAUDARGASP,,
person/197778,Person,197778,Tom BERENDSEN,Berendsen,Tom,BERENDSEN,,
person/118710,Person,118710,Franco BONANINI,Bonanini,Franco,BONANINI,,
person/28125,Person,28125,Anna IBRISAGIC,Ibrisagic,Anna,IBRISAGIC,,
person/4422,Person,4422,Renato BRUNETTA,BRUNETTA,Renato,BRUNETTA,,
person/141,Person,141,René PLEVEN,Pleven,René,PLEVEN,,
person/23752,Person,23752,Uma AALTONEN,Aaltonen,Uma,AALTONEN,,
person/23806,Person,23806,Gyula HEGYI,HEGYI,Gyula,HEGYI,,
person/23735,Person,23735,Enrique MONSONÍS DOMINGO,Monsonís Domingo,Enrique,MONSONIS DOMINGO,,
person/197829,Person,197829,Jorge BUXADÉ VILLALBA,Buxadé Villalba,Jorge,BUXADEVILLALBA,,
person/197818,Person,197818,Billy KELLEHER,Kelleher,Billy,KELLEHER,,
person/40602,Person,40602,Florencio LUQUE AGUILAR,Luque Aguilar,Florencio,LUQUEAGUILAR,,
person/1996,Person,1996,Juan Manuel FABRA VALLÉS,FABRA VALLÉS,Juan Manuel,FABRAVALLES,,
person/1531,Person,1531,Tommaso ROSSI,ROSSI,Tommaso,ROSSIT,,
person/373,Person,373,Josef ILLERHAUS,Illerhaus,Josef,ILLERHAUS,,
person/28311,Person,28311,Luis Manuel CAPOULAS SANTOS,Capoulas Santos,Luis Manuel,CAPOULAS,,
person/193419,Person,193419,Christophe HANSEN,Hansen,Christophe,HANSEN,,
person/107977,Person,107977,Dimitrios DROUTSAS,Droutsas,Dimitrios,DROUTSASD,Δρούτσας,Δημήτριος
person/96749,Person,96749,Andrew Henry William BRONS,Brons,Andrew Henry William,BRONS,,
person/1274,Person,1274,Freddy BLAK,Blak,Freddy,BLAK,,
person/21905,Person,21905,Giuseppe BRIENZA,Brienza,Giuseppe,BRIENZA,,
person/257051,Person,257051,Andrzej BUŁA,Buła,Andrzej,BULAA,,
person/1422,Person,1422,Nicholas BETHELL,BETHELL,Nicholas,BETHELL,,
person/37312,Person,37312,Christel SCHALDEMOSE,Schaldemose,Christel,SCHALDEMOSE,,
person/4408,Person,4408,Roseline VACHETTA,Vachetta,Roseline,VACHETTA,,
person/811,Person,811,Stanley P. JOHNSON,Johnson,Stanley P.,JOHNSON,,
person/1400,Person,1400,Arthur Stanley NEWENS,Newens,Arthur Stanley,NEWENS,,
person/1652,Person,1652,Carlo Alberto GALLUZZI,Galluzzi,Carlo Alberto,GALLUZZI,,
person/28974,Person,28974,Umberto GUIDONI,Guidoni,Umberto,GUIDONI,,
person/29019,Person,29019,Erna HENNICOT-SCHOEPGES,Hennicot-Schoepges,Erna,HENNICOT,,
person/124941,Person,124941,Raymond FINCH,Finch,Raymond,FINCH RAYMOND,,
person/189490,Person,189490,Răzvan POPA,Popa,Răzvan,POPA,,
person/1832,Person,1832,Marianne THYSSEN,Thyssen,Marianne,THYSSEN,,
person/4253,Person,4253,Frédérique RIES,Ries,Frédérique,RIES,,
person/4435,Person,4435,Helle THORNING-SCHMIDT,Thorning-Schmidt,Helle,THORNINGSCHMIDT,,
person/28973,Person,28973,Giulietto CHIESA,Chiesa,Giulietto,CHIESA,,
person/28344,Person,28344,Wojciech WIERZEJSKI,Wierzejski,Wojciech,WIERZEJSKI,,
person/99945,Person,99945,Lena DÜPONT,Düpont,Lena,DUPONTL,,
person/23814,Person,23814,Mihály BALLA,Balla,Mihály,BALLA,,
person/97014,Person,97014,Karin KADENBACH,Kadenbach,Karin,KADENBACH,,
person/1703,Person,1703,Robert DELOROZOY,DELOROZOY,Robert,DELOROZOY,,
person/856,Person,856,Volkmar GABERT,Gabert,Volkmar,GABERT,,
person/197482,Person,197482,Joachim KUHS,Kuhs,Joachim,KUHS,,
person/256813,Person,256813,Vladimir PREBILIČ,Prebilič,Vladimir,PREBILICV,,
person/1101,Person,1101,Luigi MORETTI,Moretti,Luigi,MORETTI,,
person/2032,Person,2032,Michael TAPPIN,Tappin,Michael,TAPPIN,,
person/23741,Person,23741,Vytautas KVIETKAUSKAS,Kvietkauskas,Vytautas,KVIETKAUSKAS,,
person/28163,Person,28163,Camiel EURLINGS,Eurlings,Camiel,EURLINGS,,
person/28355,Person,28355,Mieczysław Edmund JANOWSKI,Janowski,Mieczysław Edmund,JANOWSKI,,
person/103381,Person,103381,Terry REINTKE,Reintke,Terry,REINTKE,,
person/57,Person,57,Karl-Heinz WALKHOFF,Walkhoff,Karl-Heinz,WALKHOFF,,
person/583,Person,583,Stefan DITTRICH,Dittrich,Stefan,DITTRICH,,
person/256855,Person,256855,Pál SZEKERES,Szekeres,Pál,SZEKERESP,,
person/439,Person,439,Fritz HELLWIG,Hellwig,Fritz,HELLWIG,,
person/96888,Person,96888,Leonardo DOMENICI,Domenici,Leonardo,DOMENICI,,
person/39769,Person,39769,Martin EHRENHAUSER,Ehrenhauser,Martin,EHRENHAUSER,,
person/124961,Person,124961,Theresa GRIFFIN,Griffin,Theresa,GRIFFIN THERESA,,
person/125214,Person,125214,Bronis ROPĖ,Ropė,Bronis,ROPE,,
person/566,Person,566,Jacques EBERHARD,Eberhard,Jacques,EBERHARD,,
person/28976,Person,28976,Pia Elda LOCATELLI,Locatelli,Pia Elda,LOCATELLI,,
person/197794,Person,197794,Chiara GEMMA,Gemma,Chiara,GEMMA,,
person/282,Person,282,Hans-Werner MÜLLER,Müller,Hans-Werner,MUELLER HANS,,
person/97156,Person,97156,Luigi BERLINGUER,Berlinguer,Luigi,BERLINGUER LUIGI,,
person/41,Person,41,Raymond TRIBOULET,Triboulet,Raymond,TRIBOULET,,
person/2095,Person,2095,Friedrich KÖNIG,König,Friedrich,KOENIG,,
person/28636,Person,28636,Péter OLAJOS,Olajos,Péter,OLAJOS,,
person/125070,Person,125070,Lampros FOUNTOULIS,Fountoulis,Lampros,FOUNTOULIS,Φουντούλης,Λάμπρος
person/1448,Person,1448,Ben VISSER,Visser,Ben,VISSER BEN,,
person/28253,Person,28253,Eva LICHTENBERGER,Lichtenberger,Eva,LICHTENBERGER,,
person/256925,Person,256925,Laurence TROCHU,Trochu,Laurence,TROCHUL,,
person/1717,Person,1717,Leopoldo CALVO-SOTELO,Calvo-Sotelo,Leopoldo,CALVO-SOTELO,,
person/96753,Person,96753,Jolanta Emilia HIBNER,Hibner,Jolanta Emilia,HIBNER,,
person/935,Person,935,Paolo BARBI,BARBI,Paolo,BARBI,,
person/28586,Person,28586,Dimitrios PAPADIMOULIS,Papadimoulis,Dimitrios,PAPADIMOULIS,Παπαδημούλης,Δημήτριος
person/96903,Person,96903,Paulo RANGEL,Rangel,Paulo,RANGEL,,
person/197757,Person,197757,James WELLS,Wells,James,WELLS,,
person/1767,Person,1767,Hubert Jean BUCHOU,BUCHOU,Hubert Jean,BUCHOU,,
person/1385,Person,1385,Barry H. SEAL,Seal,Barry H.,SEAL,,
person/23885,Person,23885,Antoni MACIEREWICZ,Macierewicz,Antoni,MACIEREWICZ,,
person/197418,Person,197418,Monica SEMEDO,Semedo,Monica,SEMEDO,,
person/197714,Person,197714,Ellie CHOWNS,Chowns,Ellie,CHOWNS,,
person/112744,Person,112744,Tonino PICULA,Picula,Tonino,PICULA,,
person/1108,Person,1108,Antonio LA PERGOLA,La Pergola,Antonio,LAPERGOLA,,
person/1536,Person,1536,Mario RIGO,Rigo,Mario,RIGO,,
person/1553,Person,1553,Manuel PEREIRA,Pereira,Manuel,PEREIRA MANUEL,,
person/41006,Person,41006,Catiuscia MARINI,Marini,Catiuscia,MARINICATIUSCIA,,
person/979,Person,979,Jacques TAURAN,Tauran,Jacques,TAURAN,,
person/94281,Person,94281,Michel TEYCHENNÉ,Teychenné,Michel,TEYCHENNE,,
person/1886,Person,1886,Maren GÜNTHER,Günther,Maren,GUENTHER,,
person/521,Person,521,Conor CRUISE O'BRIEN,Cruise O'Brien,Conor,CRUISE O'BRIEN,,
